qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2580,256,84,27,25,11,,,NULL
2581,256,44,27,26,12,,,NULL
2582,256,81,29,9,13,,,NULL
2583,256,63,25,4,14,,,NULL
2584,256,69,18,24,15,,,NULL
2585,256,79,25,3,16,,,NULL
2586,256,83,18,23,17,,,NULL
2587,256,91,15,29,18,,,NULL
2588,256,89,29,10,19,,,NULL
2589,256,90,28,22,20,,,NULL
2590,256,64,28,21,21,,,NULL
2591,256,85,30,16,22,,,NULL
2592,256,92,30,16,23,,,NULL
2593,256,57,1,8,24,,,NULL
2594,257,102,3,2,1,01:16.0,,NULL
2595,257,30,22,5,2,01:16.3,,NULL
2596,257,55,6,27,3,01:17.4,,NULL
2597,257,71,3,0,4,01:17.6,,NULL
2598,257,49,15,30,5,01:17.8,,NULL
2599,257,81,29,10,6,01:17.9,,NULL
2600,257,91,15,29,7,01:17.9,,NULL
2601,257,57,1,7,8,01:18.1,,NULL
2602,257,50,22,6,9,01:18.2,,NULL
2603,257,79,25,3,10,01:18.2,,NULL
2604,257,104,29,9,11,01:18.2,,NULL
2605,257,87,25,4,12,01:18.2,,NULL
2606,257,100,33,20,13,01:18.3,,NULL
2607,257,22,17,14,14,01:18.4,,NULL
2608,257,94,18,23,15,01:18.7,,NULL
2609,257,56,17,15,16,01:18.8,,NULL
2610,257,77,6,28,17,01:18.9,,NULL
2611,257,84,1,8,18,01:18.9,,NULL
2612,257,44,27,26,19,01:19.3,,NULL
2613,257,103,27,25,20,01:19.4,,NULL
2614,257,65,32,12,21,01:19.5,,NULL
2615,257,105,18,24,22,01:19.5,,NULL
2616,257,106,33,19,23,01:19.5,,NULL
2617,257,83,32,11,24,01:20.0,,NULL
2618,257,92,30,34,25,01:20.7,,NULL
2619,257,101,31,31,26,01:21.2,,NULL
2620,258,102,3,2,1,01:10.2,,NULL
2621,258,30,22,5,2,01:10.4,,NULL
2622,258,71,3,0,3,01:10.8,,NULL
2623,258,57,1,7,4,01:11.7,,NULL
2624,258,77,6,28,5,01:11.7,,NULL
2625,258,84,1,8,6,01:12.4,,NULL
2626,258,78,6,27,7,01:12.4,,NULL
2627,258,22,17,14,8,01:12.4,,NULL
2628,258,104,29,9,9,01:12.4,,NULL
2629,258,50,22,6,10,01:12.6,,NULL
2630,258,49,15,30,11,01:12.7,,NULL
2631,258,87,25,4,12,01:12.8,,NULL
2632,258,81,29,10,13,01:12.9,,NULL
2633,258,79,25,3,14,01:13.0,,NULL
2634,258,105,18,24,15,01:13.0,,NULL
2635,258,100,33,20,16,01:13.1,,NULL
2636,258,94,18,23,17,01:13.5,,NULL
2637,258,103,27,25,18,01:13.6,,NULL
2638,258,91,15,29,19,01:13.9,,NULL
2639,258,88,17,15,20,01:13.9,,NULL
2640,258,106,33,19,21,01:14.1,,NULL
2641,258,44,27,26,22,01:14.1,,NULL
2642,258,65,32,12,23,01:14.4,,NULL
2643,258,83,32,11,24,01:14.7,,NULL
2644,258,101,31,31,25,01:14.7,,NULL
2645,258,107,31,32,26,01:16.5,,NULL
2646,259,102,3,2,1,01:21.5,,NULL
2647,259,30,22,5,2,01:21.9,,NULL
2648,259,77,6,28,3,01:22.1,,NULL
2649,259,71,3,0,4,01:22.2,,NULL
2650,259,109,22,6,5,01:22.7,,NULL
2651,259,78,6,27,6,01:22.8,,NULL
2652,259,49,15,30,7,01:23.1,,NULL
2653,259,57,1,7,8,01:23.1,,NULL
2654,259,79,25,3,9,01:23.3,,NULL
2655,259,91,15,29,10,01:23.3,,NULL
2656,259,81,29,10,11,01:23.7,,NULL
2657,259,87,25,4,12,01:23.7,,NULL
2658,259,84,1,8,13,01:23.9,,NULL
2659,259,94,18,23,14,01:24.1,,NULL
2660,259,105,18,24,15,01:24.3,,NULL
2661,259,104,29,9,16,01:24.5,,NULL
2662,259,103,27,25,17,01:24.7,,NULL
2663,259,100,33,20,18,01:24.9,,NULL
2664,259,44,27,26,19,01:25.0,,NULL
2665,259,65,32,12,20,01:25.1,,NULL
2666,259,110,17,15,21,01:25.2,,NULL
2667,259,83,32,11,22,01:25.3,,NULL
2668,259,106,33,19,23,01:26.0,,NULL
2669,259,101,31,31,24,01:26.8,,NULL
2670,259,92,30,34,25,01:27.1,,NULL
2671,259,107,31,32,26,01:27.6,,NULL
2672,259,108,30,33,27,01:27.9,,NULL
2673,259,22,17,14,28,,,NULL
2674,261,30,22,5,1,01:21.9,,NULL
2675,261,71,3,0,2,01:22.6,,NULL
2676,261,57,1,7,3,01:22.7,,NULL
2677,261,109,22,6,4,01:23.0,,NULL
2678,261,22,17,14,5,01:23.6,,NULL
2679,261,55,6,27,6,01:23.7,,NULL
2680,261,77,6,28,7,01:23.7,,NULL
2681,261,84,1,8,8,01:23.8,,NULL
2682,261,14,3,2,9,01:23.8,,NULL
2683,261,79,25,3,10,01:24.0,,NULL
2684,261,87,25,4,11,01:24.0,,NULL
2685,261,49,15,30,12,01:24.3,,NULL
2686,261,56,17,15,13,01:24.9,,NULL
2687,261,105,18,24,14,01:25.0,,NULL
2688,261,81,29,10,15,01:25.0,,NULL
2689,261,100,33,20,16,01:25.1,,NULL
2690,261,106,33,19,17,01:25.2,,NULL
2691,261,94,18,23,18,01:25.2,,NULL
2692,261,44,27,26,19,01:25.6,,NULL
2693,261,103,27,25,20,01:25.8,,NULL
2694,261,104,29,9,21,01:26.1,,NULL
2695,261,65,32,12,22,01:26.4,,NULL
2696,261,70,32,11,23,01:27.7,,NULL
2697,261,101,31,31,24,01:28.2,,NULL
2698,261,92,30,34,25,01:28.9,,NULL
2699,261,108,30,33,26,01:30.7,,NULL
2700,262,30,22,5,1,01:26.2,,NULL
2701,262,55,6,27,2,01:26.3,,NULL
2702,262,77,6,28,3,01:27.1,,NULL
2703,262,71,3,0,4,01:27.1,,NULL
2704,262,14,3,2,5,01:27.2,,NULL
2705,262,22,17,14,6,01:27.6,,NULL
2706,262,57,1,7,7,01:27.6,,NULL
2707,262,56,17,15,8,01:27.8,,NULL
2708,262,79,25,3,9,01:27.8,,NULL
2709,262,49,15,30,10,01:28.0,,NULL
2710,262,81,29,10,11,01:28.0,,NULL
2711,262,84,1,8,12,01:28.2,,NULL
2712,262,87,25,4,13,01:28.6,,NULL
2713,262,110,15,29,14,01:28.7,,NULL
2714,262,94,18,23,15,01:28.8,,NULL
2715,262,104,29,9,16,01:28.9,,NULL
2716,262,65,32,12,17,01:28.9,,NULL
2717,262,105,18,24,18,01:28.9,,NULL
2718,262,44,27,26,19,01:29.0,,NULL
2719,262,109,22,6,20,01:29.0,,NULL
2720,262,100,33,20,21,01:29.0,,NULL
2721,262,106,33,19,22,01:29.4,,NULL
2722,262,70,32,11,23,01:30.2,,NULL
2723,262,103,27,25,24,01:30.5,,NULL
2724,262,101,31,31,25,01:31.6,,NULL
2725,262,92,30,34,26,01:32.8,,NULL
2726,263,71,3,0,1,01:16.3,,NULL
2727,263,95,3,2,2,01:16.4,,NULL
2728,263,30,22,5,3,01:16.7,,NULL
2729,263,55,6,27,4,01:17.0,,NULL
2730,263,77,6,28,5,01:17.0,,NULL
2731,263,56,17,15,6,01:17.4,,NULL
2732,263,22,17,14,7,01:17.5,,NULL
2733,263,50,22,6,8,01:17.6,,NULL
2734,263,57,1,7,9,01:17.8,,NULL
2735,263,49,15,30,10,01:17.8,,NULL
2736,263,110,15,29,11,01:17.9,,NULL
2737,263,84,1,8,12,01:18.0,,NULL
2738,263,44,27,26,13,01:18.0,,NULL
2739,263,79,25,3,14,01:18.2,,NULL
2740,263,103,27,25,15,01:18.2,,NULL
2741,263,94,18,23,16,01:18.2,,NULL
2742,263,87,25,4,17,01:18.4,,NULL
2743,263,104,29,9,18,01:18.6,,NULL
2744,263,65,32,12,19,01:18.7,,NULL
2745,263,100,33,20,20,01:18.8,,NULL
2746,263,105,18,24,21,01:18.9,,NULL
2747,263,81,29,10,22,01:18.9,,NULL
2748,263,70,32,11,23,01:19.1,,NULL
2749,263,101,31,31,24,01:19.8,,NULL
2750,263,106,33,19,25,01:19.9,,NULL
2751,263,111,31,32,26,01:21.8,,NULL
2752,264,71,3,0,1,01:25.0,,NULL
2753,264,30,22,5,2,01:25.0,,NULL
2754,264,77,6,28,3,01:25.0,,NULL
2755,264,55,6,27,4,01:25.5,,NULL
2756,264,57,1,7,5,01:26.3,,NULL
2757,264,22,17,14,6,01:26.3,,NULL
2758,264,14,3,2,7,01:26.3,,NULL
2759,264,79,25,3,8,01:26.4,,NULL
2760,264,84,1,8,9,01:26.8,,NULL
2761,264,50,22,6,10,01:26.8,,NULL
2762,264,87,25,4,11,01:26.9,,NULL
2763,264,56,17,15,12,01:27.1,,NULL
2764,264,49,15,30,13,01:27.3,,NULL
2765,264,94,18,23,14,01:27.5,,NULL
2766,264,44,27,26,15,01:27.8,,NULL
2767,264,81,29,10,16,01:27.9,,NULL
2768,264,105,18,24,17,01:28.1,,NULL
2769,264,110,15,29,18,01:28.2,,NULL
2770,264,70,32,11,19,01:28.2,,NULL
2771,264,104,29,9,20,01:28.2,,NULL
2772,264,65,32,12,21,01:28.3,,NULL
2773,264,100,33,20,22,01:28.5,,NULL
2774,264,103,27,25,23,01:29.0,,NULL
2775,264,106,33,19,24,01:29.3,,NULL
2776,264,101,31,31,25,01:30.7,,NULL
2777,264,111,31,32,26,01:30.7,,NULL
2778,265,77,6,28,1,01:43.6,,NULL
2779,265,55,6,27,2,01:44.0,,NULL
2780,265,71,3,0,3,01:44.0,,NULL
2781,265,30,22,5,4,01:44.3,,NULL
2782,265,79,25,3,5,01:44.7,,NULL
2783,265,14,3,2,6,01:45.1,,NULL
2784,265,87,25,4,7,01:45.5,,NULL
2785,265,57,1,7,8,01:45.5,,NULL
2786,265,49,15,30,9,01:45.9,,NULL
2787,265,56,17,15,10,01:45.9,,NULL
2788,265,22,17,14,11,01:45.9,,NULL
2789,265,44,27,26,12,01:46.2,,NULL
2790,265,84,1,8,13,01:46.2,,NULL
2791,265,103,27,25,14,01:46.3,,NULL
2792,265,65,32,12,15,01:46.6,,NULL
2793,265,81,29,10,16,01:46.8,,NULL
2794,265,104,29,9,17,01:47.1,,NULL
2795,265,110,15,29,18,01:47.2,,NULL
2796,265,50,22,6,19,01:47.3,,NULL
2797,265,94,18,23,20,01:47.4,,NULL
2798,265,70,32,11,21,01:47.4,,NULL
2799,265,100,33,20,22,01:48.2,,NULL
2800,265,105,18,24,23,01:48.3,,NULL
2801,265,106,33,19,24,01:48.7,,NULL
2802,265,101,31,31,25,01:48.9,,NULL
2803,265,111,31,32,26,01:49.2,,NULL
2804,266,30,22,5,1,01:18.3,,NULL
2805,266,71,3,0,2,01:18.8,,NULL
2806,266,14,3,2,3,01:20.2,,NULL
2807,266,77,6,28,4,01:20.2,,NULL
2808,266,79,25,3,5,01:20.2,,NULL
2809,266,84,1,8,6,01:20.6,,NULL
2810,266,56,17,15,7,01:20.7,,NULL
2811,266,49,15,30,8,01:20.9,,NULL
2812,266,44,27,26,9,01:20.9,,NULL
2813,266,22,17,14,10,01:21.0,,NULL
2814,266,87,25,4,11,01:21.0,,NULL
2815,266,50,22,6,12,01:21.1,,NULL
2816,266,55,6,27,13,01:21.2,,NULL
2817,266,112,1,7,14,01:21.5,,NULL
2818,266,94,18,23,15,01:21.8,,NULL
2819,266,104,29,9,16,01:21.9,,NULL
2820,266,110,15,29,17,01:21.9,,NULL
2821,266,103,27,25,18,01:22.0,,NULL
2822,266,81,29,10,19,01:22.3,,NULL
2823,266,105,18,24,20,01:22.4,,NULL
2824,266,100,33,20,21,01:22.5,,NULL
2825,266,70,32,11,22,01:22.5,,NULL
2826,266,101,31,31,23,01:22.6,,NULL
2827,266,65,32,12,24,01:22.7,,NULL
2828,266,106,33,19,25,01:22.9,,NULL
2829,266,111,31,32,26,01:24.2,,NULL
2830,267,22,17,14,1,02:21.2,,NULL
2831,267,30,22,5,2,02:21.5,,NULL
2832,267,71,3,0,3,02:21.7,,NULL
2833,267,56,17,15,4,02:22.1,,NULL
2834,267,55,6,27,5,02:22.2,,NULL
2835,267,50,22,6,6,02:22.2,,NULL
2836,267,14,3,2,7,02:22.4,,NULL
2837,267,57,1,7,8,02:22.4,,NULL
2838,267,49,15,30,9,02:22.6,,NULL
2839,267,94,18,23,10,02:23.3,,NULL
2840,267,77,6,28,11,02:23.9,,NULL
2841,267,87,25,4,12,02:24.0,,NULL
2842,267,84,1,8,13,02:24.1,,NULL
2843,267,81,29,10,14,02:25.1,,NULL
2844,267,110,15,29,15,02:25.7,,NULL
2845,267,103,27,25,16,02:26.0,,NULL
2846,267,44,27,26,17,02:26.1,,NULL
2847,267,105,18,24,18,02:26.7,,NULL
2848,267,112,33,19,19,02:26.9,,NULL
2849,267,65,32,12,20,02:27.2,,NULL
2850,267,101,31,31,21,02:27.2,,NULL
2851,267,100,33,20,22,02:28.2,,NULL
2852,267,79,25,3,23,02:29.0,,NULL
2853,267,104,29,9,24,02:30.9,,NULL
2854,267,111,31,32,25,02:31.8,,NULL
2855,267,113,32,11,26,02:33.9,,NULL
2856,268,55,6,27,1,01:23.8,,NULL
2857,268,77,6,28,2,01:24.0,,NULL
2858,268,71,3,0,3,01:24.2,,NULL
2859,268,65,32,12,4,01:24.4,,NULL
2860,268,14,3,2,5,01:24.5,,NULL
2861,268,44,27,26,6,01:25.5,,NULL
2862,268,57,1,7,7,01:25.5,,NULL
2863,268,110,15,29,8,01:25.5,,NULL
2864,268,56,17,15,9,01:25.6,,NULL
2865,268,50,22,6,10,01:25.6,,NULL
2866,268,49,15,30,11,01:25.6,,NULL
2867,268,103,27,25,12,01:25.7,,NULL
2868,268,70,32,11,13,01:25.7,,NULL
2869,268,79,25,3,14,01:25.9,,NULL
2870,268,84,1,8,15,01:25.9,,NULL
2871,268,22,17,14,16,01:25.9,,NULL
2872,268,81,29,10,17,01:26.0,,NULL
2873,268,94,18,23,18,01:26.1,,NULL
2874,268,104,29,9,19,01:26.3,,NULL
2875,268,109,22,5,20,01:26.4,,NULL
2876,268,87,25,4,21,01:26.6,,NULL
2877,268,105,18,24,22,01:26.8,,NULL
2878,268,114,33,19,23,01:27.8,,NULL
2879,268,100,33,20,24,01:27.9,,NULL
2880,268,111,31,32,25,01:28.4,,NULL
2881,268,101,31,31,26,01:28.6,,NULL
2882,269,77,6,28,1,01:20.6,,NULL
2883,269,71,3,0,2,01:20.8,,NULL
2884,269,14,3,2,3,01:21.0,,NULL
2885,269,57,1,7,4,01:21.3,,NULL
2886,269,55,6,27,5,01:21.5,,NULL
2887,269,79,25,3,6,01:21.6,,NULL
2888,269,84,1,8,7,01:21.7,,NULL
2889,269,22,17,14,8,01:21.8,,NULL
2890,269,49,15,30,9,01:21.9,,NULL
2891,269,50,22,6,10,01:22.0,,NULL
2892,269,104,29,9,11,01:22.1,,NULL
2893,269,87,25,4,12,01:22.3,,NULL
2894,269,56,17,15,13,01:22.3,,NULL
2895,269,109,22,5,14,01:22.4,,NULL
2896,269,44,27,26,15,01:22.7,,NULL
2897,269,81,29,10,16,01:22.8,,NULL
2898,269,110,15,29,17,01:22.9,,NULL
2899,269,94,18,23,18,01:23.2,,NULL
2900,269,105,18,24,19,01:23.4,,NULL
2901,269,65,32,12,20,01:23.4,,NULL
2902,269,103,27,25,21,01:23.7,,NULL
2903,269,100,33,20,22,01:24.2,,NULL
2904,269,114,33,19,23,01:24.4,,NULL
2905,269,101,31,31,24,01:24.5,,NULL
2906,269,113,32,11,25,01:25.3,,NULL
2907,269,111,31,32,26,01:25.6,,NULL
2908,270,30,22,5,1,01:22.8,,NULL
2909,270,71,3,0,2,01:22.9,,NULL
2910,270,95,3,2,3,01:23.4,,NULL
2911,270,49,15,30,4,01:23.4,,NULL
2912,270,22,17,14,5,01:23.5,,NULL
2913,270,77,6,28,6,01:23.7,,NULL
2914,270,65,27,25,7,01:24.0,,NULL
2915,270,81,29,10,8,01:24.1,,NULL
2916,270,57,1,7,9,01:24.1,,NULL
2917,270,56,17,15,10,01:24.2,,NULL
2918,270,44,27,26,11,01:24.4,,NULL
2919,270,50,22,6,12,01:24.6,,NULL
2920,270,79,25,3,13,01:24.7,,NULL
2921,270,87,25,4,14,01:24.8,,NULL
2922,270,84,1,8,15,01:25.1,,NULL
2923,270,55,6,27,16,01:25.2,,NULL
2924,270,94,18,23,17,01:25.3,,NULL
2925,270,110,15,29,18,01:25.4,,NULL
2926,270,104,29,9,19,01:25.4,,NULL
2927,270,105,18,24,20,01:25.5,,NULL
2928,270,70,32,12,21,01:25.6,,NULL
2929,270,103,32,11,22,01:25.6,,NULL
2930,270,100,33,20,23,01:26.3,,NULL
2931,270,115,33,19,24,01:27.2,,NULL
2932,270,101,31,31,25,01:27.2,,NULL
2933,270,93,31,32,26,01:28.0,,NULL
2934,271,30,22,5,1,01:37.2,,NULL
2935,271,71,3,0,2,01:37.7,,NULL
2936,271,49,15,30,3,01:37.7,,NULL
2937,271,95,3,2,4,01:37.8,,NULL
2938,271,65,22,6,5,01:37.8,,NULL
2939,271,56,17,15,6,01:37.9,,NULL
2940,271,55,6,27,7,01:37.9,,NULL
2941,271,57,1,7,8,01:38.0,,NULL
2942,271,84,1,8,9,01:38.1,,NULL
2943,271,22,17,14,10,01:38.5,,NULL
2944,271,77,6,28,11,01:38.6,,NULL
2945,271,81,29,10,12,01:39.0,,NULL
2946,271,87,25,4,13,01:39.3,,NULL
2947,271,79,25,3,14,01:39.5,,NULL
2948,271,109,15,29,15,01:39.5,,NULL
2949,271,94,18,23,16,01:39.5,,NULL
2950,271,70,32,12,17,01:39.7,,NULL
2951,271,104,29,9,18,01:39.9,,NULL
2952,271,44,27,26,19,01:40.0,,NULL
2953,271,116,27,25,20,01:40.6,,NULL
2954,271,105,18,24,21,01:40.7,,NULL
2955,271,100,33,20,22,01:41.0,,NULL
2956,271,115,33,19,23,01:41.0,,NULL
2957,271,101,31,31,24,01:41.7,,NULL
2958,271,63,32,11,25,01:41.8,,NULL
2959,271,89,31,32,26,01:45.0,,NULL
2960,272,95,3,2,1,01:16.2,,NULL
2961,272,30,22,5,2,01:16.2,,NULL
2962,272,71,3,0,3,01:16.8,,NULL
2963,272,57,1,7,4,01:17.0,,NULL
2964,272,22,17,14,5,01:17.5,,NULL
2965,272,56,17,15,6,01:17.7,,NULL
2966,272,65,22,6,7,01:17.7,,NULL
2967,272,55,6,27,8,01:17.8,,NULL
2968,272,84,1,8,9,01:18.0,,NULL
2969,272,49,15,30,10,01:18.0,,NULL
2970,272,77,6,28,11,01:18.1,,NULL
2971,272,44,27,26,12,01:18.1,,NULL
2972,272,87,25,4,13,01:18.2,,NULL
2973,272,70,32,12,14,01:18.3,,NULL
2974,272,79,25,3,15,01:18.4,,NULL
2975,272,105,18,24,16,01:18.8,,NULL
2976,272,109,15,29,17,01:18.8,,NULL
2977,272,94,18,23,18,01:19.0,,NULL
2978,272,104,29,9,19,01:19.1,,NULL
2979,272,116,27,25,20,01:19.2,,NULL
2980,272,81,29,10,21,01:19.6,,NULL
2981,272,63,32,11,22,01:19.8,,NULL
2982,272,115,33,19,23,01:20.1,,NULL
2983,272,101,31,31,24,01:20.4,,NULL
2984,272,98,33,20,25,01:22.4,,NULL
2985,272,93,31,32,26,01:22.5,,NULL
2986,1,18,23,22,1,01:25.2,01:24.9,01:26.2
2987,1,22,23,23,2,01:25.0,01:24.8,01:26.5
2988,1,20,9,15,3,01:25.9,01:25.1,01:26.8
2989,1,9,2,5,4,01:25.9,01:25.2,01:26.9
2990,1,3,3,16,5,01:25.8,01:25.1,01:27.0
2991,1,10,7,10,6,01:25.5,01:25.3,01:27.0
2992,1,13,6,3,7,01:25.8,01:25.3,01:27.0
2993,1,15,7,9,8,01:26.2,01:25.3,01:27.1
2994,1,8,6,4,9,01:25.9,01:25.4,01:27.2
2995,1,17,9,14,10,01:25.4,01:25.2,01:27.2
2996,1,2,2,6,11,01:25.8,01:25.5,NULL
2997,1,4,4,7,12,01:26.0,01:25.6,NULL
2998,1,6,3,17,13,01:26.1,01:25.6,NULL
2999,1,5,1,2,14,01:26.2,01:25.7,NULL
3000,1,1,1,1,15,01:26.5,,NULL
3001,1,67,5,12,16,01:26.5,,NULL
3002,1,12,4,8,17,01:26.6,,NULL
3003,1,21,10,21,18,01:26.7,,NULL
3004,1,16,10,20,19,01:26.7,,NULL
3005,1,7,5,11,20,01:27.0,,NULL
3006,2,18,23,22,1,01:35.1,01:33.8,01:35.2
3007,2,15,7,9,2,01:34.7,01:34.0,01:35.3
3008,2,20,9,15,3,01:34.9,01:34.3,01:35.5
3009,2,22,23,23,4,01:34.7,01:34.4,01:35.7
3010,2,10,7,10,5,01:34.9,01:34.3,01:35.7
3011,2,3,3,16,6,01:35.1,01:34.5,01:35.7
3012,2,17,9,14,7,01:35.0,01:34.2,01:35.8
3013,2,9,2,5,8,01:35.2,01:34.6,01:36.1
3014,2,8,6,4,9,01:35.5,01:34.5,01:36.2
3015,2,4,4,7,10,01:35.3,01:34.7,01:37.7
3016,2,2,2,5,11,01:35.1,01:34.8,NULL
3017,2,6,3,17,12,01:35.3,01:34.8,NULL
3018,2,1,1,1,13,01:35.3,01:34.9,NULL
3019,2,5,1,2,14,01:35.0,01:34.9,NULL
3020,2,7,5,11,15,01:35.5,01:35.4,NULL
3021,2,13,6,3,16,01:35.6,,NULL
3022,2,12,4,8,17,01:35.7,,NULL
3023,2,21,10,21,18,01:35.9,,NULL
3024,2,16,10,20,19,01:36.0,,NULL
3025,2,67,5,12,20,01:36.1,,NULL
3026,3,20,9,15,1,01:36.6,01:35.1,01:36.2
3027,3,4,4,7,2,01:36.4,01:35.8,01:36.4
3028,3,17,9,14,3,01:35.8,01:35.2,01:36.5
3029,3,22,23,23,4,01:35.7,01:35.5,01:36.5
3030,3,18,23,22,5,01:35.5,01:35.6,01:36.5
3031,3,15,7,9,6,01:36.3,01:35.6,01:36.8
3032,3,3,3,16,7,01:35.9,01:35.8,01:37.4
3033,3,8,6,4,8,01:36.1,01:35.9,01:38.1
3034,3,1,1,1,9,01:35.8,01:35.7,01:38.6
3035,3,67,5,12,10,01:36.3,01:36.0,01:39.3
3036,3,2,2,6,11,01:36.5,01:36.0,NULL
3037,3,5,1,2,12,01:36.6,01:36.0,NULL
3038,3,13,6,3,13,01:36.2,01:36.0,NULL
3039,3,10,7,10,14,01:36.4,01:36.1,NULL
3040,3,6,3,17,15,01:36.7,01:36.2,NULL
3041,3,7,5,11,16,01:36.9,,NULL
3042,3,12,4,8,17,01:36.9,,NULL
3043,3,9,2,5,18,01:37.0,,NULL
3044,3,16,10,20,19,01:37.7,,NULL
3045,3,21,10,11,20,01:37.7,,NULL
3046,4,15,7,9,1,01:32.8,01:32.7,01:33.4
3047,4,10,7,10,2,01:33.2,01:32.6,01:33.7
3048,4,20,9,15,3,01:32.7,01:32.5,01:34.0
3049,4,18,23,22,4,01:33.0,01:32.8,01:34.0
3050,4,1,1,1,5,01:32.9,01:32.9,01:34.2
3051,4,22,23,23,6,01:33.1,01:32.8,01:34.2
3052,4,4,4,7,7,01:33.6,01:32.9,01:34.6
3053,4,13,6,3,8,01:33.3,01:33.0,01:34.8
3054,4,3,3,16,9,01:33.7,01:33.2,01:35.1
3055,4,8,6,4,10,01:33.1,01:32.8,01:35.4
3056,4,5,1,2,11,01:33.5,01:33.2,NULL
3057,4,6,3,17,12,01:33.2,01:33.3,NULL
3058,4,9,2,5,13,01:33.5,01:33.5,NULL
3059,4,2,2,6,14,01:33.4,01:33.6,NULL
3060,4,12,4,8,15,01:33.6,01:33.9,NULL
3061,4,16,10,20,16,01:33.7,,NULL
3062,4,67,5,12,17,01:33.8,,NULL
3063,4,21,10,21,18,01:33.9,,NULL
3064,4,17,9,14,19,01:34.0,,NULL
3065,4,7,5,11,20,01:34.2,,NULL
3066,5,18,23,22,1,01:20.7,01:20.2,01:20.5
3067,5,20,9,15,2,01:20.7,01:20.2,01:20.7
3068,5,22,23,23,3,01:20.8,01:20.0,01:20.8
3069,5,13,6,3,4,01:20.5,01:20.1,01:20.9
3070,5,17,9,14,5,01:20.7,01:20.0,01:21.0
3071,5,10,7,10,6,01:20.9,01:20.1,01:21.2
3072,5,15,7,9,7,01:21.2,01:20.4,01:21.3
3073,5,4,4,7,8,01:21.2,01:20.5,01:21.4
3074,5,3,3,16,9,01:20.7,01:20.3,01:22.6
3075,5,9,2,5,10,01:20.9,01:20.4,01:22.7
3076,5,6,3,17,11,01:20.8,01:20.5,NULL
3077,5,12,4,8,12,01:21.1,01:20.6,NULL
3078,5,2,2,6,13,01:21.1,01:20.7,NULL
3079,5,1,1,1,14,01:21.0,01:20.8,NULL
3080,5,67,5,12,15,01:21.0,01:21.1,NULL
3081,5,8,6,4,16,01:21.3,,NULL
3082,5,7,5,11,17,01:21.3,,NULL
3083,5,5,1,2,18,01:21.7,,NULL
3084,5,16,10,20,19,01:21.7,,NULL
3085,5,21,10,21,20,01:22.2,,NULL
3086,6,18,23,22,1,01:15.2,01:15.0,01:14.9
3087,6,8,6,4,2,01:15.7,01:14.5,01:14.9
3088,6,22,23,23,3,01:15.4,01:14.8,01:15.1
3089,6,20,9,15,4,01:15.9,01:14.9,01:15.3
3090,6,13,6,3,5,01:15.3,01:15.0,01:15.4
3091,6,3,3,16,6,01:15.1,01:14.8,01:15.5
3092,6,5,1,2,7,01:15.5,01:14.8,01:15.5
3093,6,17,9,14,8,01:15.3,01:14.8,01:15.7
3094,6,4,4,7,9,01:15.9,01:15.2,01:16.0
3095,6,6,3,17,10,01:15.9,01:15.6,01:17.3
3096,6,67,5,12,11,01:15.8,01:15.8,NULL
3097,6,12,4,8,12,01:16.0,01:15.8,NULL
3098,6,21,10,21,13,01:16.1,01:16.1,NULL
3099,6,7,5,11,14,01:16.1,01:16.3,NULL
3100,6,16,10,20,15,01:16.2,01:16.5,NULL
3101,6,1,1,1,16,01:16.3,,NULL
3102,6,2,2,6,17,01:16.3,,NULL
3103,6,9,2,5,18,01:16.4,,NULL
3104,6,15,7,9,19,01:16.5,,NULL
3105,6,10,7,10,20,01:16.8,,NULL
3106,7,20,9,15,1,01:27.3,01:27.0,01:28.3
3107,7,18,23,22,2,01:27.4,01:27.2,01:28.4
3108,7,22,23,23,3,01:27.4,01:27.4,01:28.6
3109,7,17,9,14,4,01:27.5,01:27.4,01:28.6
3110,7,15,7,9,5,01:27.5,01:27.2,01:28.7
3111,7,8,6,4,6,01:27.6,01:27.4,01:28.8
3112,7,13,6,3,7,01:27.5,01:27.3,01:28.9
3113,7,4,4,7,8,01:28.0,01:27.5,01:29.1
3114,7,3,3,16,9,01:27.5,01:27.4,01:29.2
3115,7,9,2,5,10,01:27.8,01:27.5,01:29.4
3116,7,2,2,6,11,01:27.8,01:27.5,NULL
3117,7,6,3,17,12,01:27.7,01:27.6,NULL
3118,7,10,7,10,13,01:28.2,01:27.8,NULL
3119,7,5,1,2,14,01:28.2,01:28.2,NULL
3120,7,16,10,20,15,01:28.3,01:28.4,NULL
3121,7,1,1,1,16,01:28.3,,NULL
3122,7,12,4,8,17,01:28.6,,NULL
3123,7,67,5,12,18,01:28.7,,NULL
3124,7,21,10,21,19,01:28.7,,NULL
3125,7,7,5,11,20,01:28.9,,NULL
3126,8,20,9,15,1,01:18.7,01:18.1,01:19.5
3127,8,22,23,23,2,01:19.3,01:18.3,01:19.9
3128,8,17,9,14,3,01:18.7,01:18.2,01:19.9
3129,8,15,7,9,4,01:18.9,01:18.2,01:20.1
3130,8,6,3,17,5,01:18.5,01:18.6,01:20.2
3131,8,18,23,22,6,01:19.0,01:18.7,01:20.3
3132,8,3,3,16,7,01:19.2,01:18.6,01:20.4
3133,8,10,7,10,8,01:19.2,01:18.8,01:20.5
3134,8,8,6,4,9,01:19.0,01:18.6,01:20.7
